lat,lon,lprice,area,kitchen_area,rooms,level,object_type,building_type
55.6633903,37.5531187,16.69470902,78,10,3,2,1,1
55.032827,83.0197986,15.42474845,58.6,9.7,2,5,1,3
62.1728299,34.2936147,14.15198279,44,8.6,2,1,1,3
51.7108464,39.1488488,14.5809784,37.3,7.8,1,2,1,3
48.7198447,44.5220857,14.88022129,45,7,2,4,1,3
54.9846134,82.8947069,14.89731573,32,6,1,3,1,3
51.6525491,39.2022413,16.11809565,126.2,26.2,3,5,1,3
55.924328,37.74796,15.86963429,61.3,13.8,2,5,1,1
54.9311789,82.9102381,14.7824944,40,10,1,2,1,1
55.980385,37.1332096,15.76070617,80,15.9,3,1,2,1
54.988583,82.8079342,14.66137883,34.9,10.71,1,2,2,2
55.098553,82.9574402,15.20155489,61.6,9,3,2,1,1
55.0744757,82.9094834,15.57336848,64.9,9,2,8,1,3
54.7127237,55.8342696,14.86282955,36,10,1,1,1,3
56.7931028,60.62068,15.91720271,81.8,13.5,3,6,1,3
47.4094972,40.2587411,14.86282955,85.5,8,4,2,1,3
57.1529744,65.5344099,14.88022129,49,13,1,1,2,2
55.1093411,82.9385019,14.96291301,34.5,7.2,1,5,1,1
54.7074702,20.5073241,15.20180492,63,9.6,3,1,1,3
55.0031013,82.9749101,15.22160755,54.8,12.67,2,11,2,6
55.93481,37.504517,15.83705812,44.6,12,1,7,1,1
55.663964,37.53305,16.59432983,58,10.1,2,8,1,1
56.3194453,44.0043197,15.4189304,54.3,9,2,2,1,3
57.1292256,65.5282614,15.26946357,59,8,3,3,1,3
59.91664,30.508972,15.68345917,40.3,17,2,6,2,2
47.2806296,39.7058976,15.0964444,54,5.2,3,5,1,3
57.6118581,39.8268073,15.27179729,75,12,2,4,1,3
57.6239061,39.8437471,14.96291301,41,6,2,3,1,1
55.883929,37.427435,16.14765445,66.1,10.3,3,7,1,1
55.8402003,37.1291418,15.53827716,40.5,8.4,1,3,1,1
54.598397,53.463333,13.59236701,29,5,1,2,1,4
54.9939381,82.9014699,15.60727003,75.5,10.2,3,1,1,3
47.319155,39.687345,14.60396792,39,10,1,17,1,4
53.5249802,49.2951987,14.39772618,31,6,1,2,1,1
44.559159,38.0970242,15.5471661,54,12,2,5,1,2
55.416928,37.76248,15.88868249,55.6,10,2,15,1,2
56.8385216,60.6054911,15.47564158,91.7,12.8,3,4,2,2
51.678017,39.214718,16.24912391,113,16.3,3,7,1,3
54.2623637,48.2772745,14.53335035,39,8,1,9,1,1
56.89819,60.624172,14.72376912,33,8,1,1,1,1
43.6613803,39.6561544,15.65606019,35,9,1,14,1,2
56.111274,47.2212417,14.4306962,33,7.5,1,2,1,1
56.664769,124.7468602,14.771022,50.3,10,2,5,1,1
55.6800028,37.6077926,16.17163642,37.6,9.7,1,5,1,1
55.727343,37.7353847,15.68296406,25.6,4.4,1,17,2,2
55.556777,37.816136,15.65606019,55.5,11.7,2,3,1,2
55.097481,82.957332,14.59483543,29,5.4,1,9,1,3
56.0548791,92.9082614,15.68731273,70,13,3,6,1,1
48.7070042,44.5170339,15.15051162,61.9,31.7,1,9,2,2
55.8007708,49.2386754,15.53648985,49.1,8,2,11,1,2
43.5922637,39.7538696,15.60727003,37,15,1,2,1,4
57.6567618,39.9689636,14.44678233,38,10.8,1,5,2,6
47.7296716,40.244025,14.6909793,70.3,9,2,2,1,3
55.246914,61.3887139,13.86430072,25,9,2,3,1,3
56.1173569,47.221049,14.53335035,33.2,8.6,1,7,1,1
55.1521232,61.3886609,15.21422744,67,11,2,7,1,2
60.0712167,30.2341579,15.67180855,66,16,2,4,1,2
55.796389,37.938283,15.80365884,60,13.5,2,5,2,2
63.5698778,53.6765782,14.82711147,49,7.5,2,3,1,1
59.9198483,30.4391346,16.01273514,44,19.6,1,15,1,2
45.0854447,39.019083,14.93065215,44,18,1,16,1,6
56.5600497,61.4269668,13.75363515,48,6,2,1,1,3
55.7434619,52.3959165,15.06827353,51,9,2,4,1,1
59.9959582,30.1964508,15.72505306,41,10,1,5,1,1
56.6602645,124.7103377,15.37365518,71.6,7.9,3,5,1,1
42.813674,47.133202,14.91412251,61,11,3,5,1,3
55.155403,61.368565,15.45644714,68.9,18.7,2,14,1,2
53.7036476,91.4049684,14.48282698,28.7,6,1,2,1,1
47.2832574,39.7033483,14.34613881,20,4,1,3,1,1
55.2385324,61.300559,14.45208739,61,5,3,1,1,1
56.042029,92.910432,14.89731573,36.1,9,1,5,1,1
55.6967135,52.3482448,14.93065215,50,14,1,7,1,3
55.6899194,52.3403745,14.48333993,29,6,1,5,1,1
59.939084,30.315879,16.06574917,61,16,2,17,2,1
55.0320197,82.9012904,15.38412648,50.4,7,2,3,1,3
56.3044541,43.8463463,14.91412285,58.1,6,3,5,1,3
45.1144372,38.9915437,14.94691267,49,10,2,11,1,2
55.1188258,82.911955,15.0244709,39.1,11.9,1,3,2,6
59.835523,30.389377,15.91720271,59.4,7,3,5,1,1
55.804354,37.534308,16.51687177,43.7,6,2,4,1,1
53.8988421,53.9220778,13.91082074,43.6,8.2,2,1,1,3
55.5845928,37.9011314,15.84365881,51.1,9,2,9,1,3
54.734944,55.9578468,15.17648711,63.5,12,2,2,2,3
55.7225866,36.8722828,15.03928599,38,8.2,1,3,1,1
54.7158211,20.4848655,16.23142434,73.5,15.2,2,2,1,6
44.5570718,38.1024838,15.77982179,74,15,3,7,1,2
45.016378,41.897227,14.75160392,35,10,1,16,1,3
55.0027799,83.0172938,15.18922614,62.9,14,2,4,1,3
47.2224566,39.718803,15.26242954,50,15.8,2,11,2,1
56.0367796,92.7926997,14.31628585,33,6,2,2,1,3
44.8744308,37.3400555,15.88237332,85,22,2,9,1,3
56.7912723,60.6352051,15.25059508,48,8,2,10,1,1
55.1744149,61.3374005,14.40329722,41.1,8,1,19,2,1
56.838607,60.605514,15.15051162,50.2,15,3,3,2,1
57.1290605,65.5018815,15.57336848,91,13,3,5,1,3
44.8950433,37.3163282,15.38412648,45,4.9,2,10,2,3
56.3205378,43.9982651,16.52356076,108,12,4,4,1,3
47.2964994,39.7433329,14.39772618,31,6,1,7,1,1
55.8265416,49.104549,15.18922614,32,6.5,1,9,1,3
56.8163911,35.8901199,15.22649753,60.3,11,2,3,1,1
54.8370501,83.1054226,15.88237332,58,9,2,4,1,1
51.5223209,46.0132237,15.03928599,61,12.1,1,1,2,2
55.80963,37.414276,16.41076526,59.1,5.9,3,5,1,1
55.6463281,37.7055566,16.07727366,36.9,12.5,1,10,1,2
45.052226,39.042291,14.45736444,22.34,5,1,16,1,4
55.101689,82.971131,14.77868488,43.2,5.7,3,5,1,3
54.3079415,48.3748487,14.75160392,38.2,10,2,4,2,1
54.8059688,83.1042713,15.12384338,74.1,9.2,3,2,1,3
56.107189,54.2401035,14.84477277,79,12,3,7,1,3
55.7490702,38.0107936,15.79651203,47.3,6.1,2,3,1,1
55.9105782,37.7363579,15.59721969,40.1,17.7,1,19,2,2
55.68313,37.598213,16.63688944,72,11,3,5,1,2
55.813778,37.39629,16.70588232,74,10.4,3,5,1,1
55.7676954,49.0895881,15.33939058,35,9.1,1,10,2,2
61.7727782,34.3876476,14.64841968,31,6.8,1,6,1,3
55.810966,37.821507,15.8949521,32,6.7,1,1,1,1
44.2689644,42.2352129,14.07787482,43.2,12,2,4,1,3
55.825554,49.05078,15.31958795,45,8,1,12,1,3
58.0115981,55.9278956,14.54787845,47,6,2,1,1,1
55.9877383,92.9461352,15.22649753,67,9,3,5,1,1
55.7891649,37.6230003,16.62491325,52.1,8.2,2,5,1,1
57.17866,65.559463,14.75160392,33.6,8,1,1,1,1
56.1170715,93.3321488,15.26242954,72,16,3,8,1,1
47.2144925,38.9304343,14.80876233,49,8.5,2,2,1,3
56.3212027,36.5503155,14.6909793,45.8,5.8,2,1,1,1
60.1076167,30.493844,15.36094314,57,5.2,3,4,1,3
59.9026741,30.3154193,16.81124283,81,15.9,3,7,2,2
56.307646,44.080376,16.45456789,87,30,3,20,1,4
56.340651,41.2962906,14.771022,57.3,12,2,7,1,3
60.012539,30.255591,15.83041358,42,12.6,1,16,1,1
53.7037085,91.7298206,13.74293987,60,12,2,1,1,5
47.1994038,39.629307,14.68680392,39,9,1,4,1,3
54.8995398,52.2899393,14.53335035,32,6.3,1,2,1,1
54.9963879,82.9674901,15.06541229,41.7,5.8,3,2,1,3
56.1248925,47.2527005,14.80876233,62.8,7.8,3,2,1,3
57.1453213,65.5149683,14.50865774,32.2,4.58,1,6,1,3
58.010259,56.234195,14.35783485,22,5,1,3,1,3
45.06,39.015728,15.11023773,41,10,1,13,1,2
55.4217872,37.4820833,15.40474576,38.5,8.7,1,11,1,1
47.2094917,38.9350989,13.84506936,38.4,10.6,1,1,2,3
56.2990858,44.0853674,15.58195222,49,17,1,8,1,2
56.8323409,60.5667997,15.86963429,80,11.5,3,13,1,3
55.9020737,38.1460348,14.7900702,32.5,9,1,1,1,3
59.8827017,30.4512469,15.28465092,35,14.6,2,23,2,3
56.105445,43.4979495,14.62644077,59,8,3,4,1,3
45.0855531,39.0446268,15.0964444,51.5,9.2,2,14,2,2
43.6247174,39.7280096,15.48321738,50,12.5,2,1,1,2
52.0421179,113.480181,15.17648711,40.3,9.5,1,12,1,3
54.9992024,83.0104487,15.24342659,53,8,2,6,1,1
57.1454259,65.5100619,15.40474576,83,11,4,1,1,3
53.3211804,50.3056251,14.92407318,45,8,2,3,1,3
56.0035538,92.9289038,15.06827353,50,4,2,3,1,1
42.816115,47.1283131,14.7900702,53,5,2,3,1,3
55.4969001,37.5522732,15.83041358,44.3,9,1,17,1,2
55.6249542,51.8165749,14.66992589,41.2,6,2,4,1,3
55.656346,37.424327,16.18107045,45,12,1,6,1,2
57.5880254,39.8963985,14.87676706,39.1,11.5,1,5,1,1
55.0521022,55.9631084,14.73180129,43.4,6.4,2,2,1,1
45.065762,39.0046463,15.03928599,44,12,1,3,1,4
55.0585668,82.9121864,16.06680236,117.3,9.2,4,2,1,3
50.5562835,36.5530823,15.0244709,50.7,8.1,2,4,1,1
55.0539738,82.912102,15.17134571,46,7,2,6,1,3
55.70128,37.642654,16.50335805,64,10.2,2,14,1,2
47.2500801,39.7617916,14.93065215,37,10.5,1,6,1,2
55.7734527,49.1306775,15.2458218,50,5.3,2,5,1,1
55.1302763,61.444895,14.60351327,63.5,6,3,4,1,1
54.1839427,45.1743055,14.73180129,47,7,2,4,1,3
54.4861135,36.1960912,14.86282955,54.1,10,2,15,2,2
54.9353241,82.9024525,15.0964444,57.8,5.3,3,5,1,3
55.1207691,61.510029,14.26019638,37,10,1,5,1,3
59.918796,30.302986,15.42494847,32,4,1,3,1,3
54.9230052,82.9865534,15.0964444,63.4,8.7,3,4,1,1
57.1472478,65.4855231,14.73180129,35,6.9,1,1,1,1
54.9894173,82.8067695,14.53335035,28.5,5.6,1,4,1,1
54.9960486,82.9062085,15.73243317,65.6,13,2,13,1,3
54.7389086,55.9643041,15.0964444,44,6.8,2,5,1,1
56.0462346,92.8942074,15.15051162,42,10.2,1,20,1,2
55.7031926,37.9091163,16.06680236,57,11,2,5,1,2
57.1173615,65.5644689,15.3986045,66,8,3,8,1,1
56.7986495,60.7664123,15.05966515,55,10.5,2,6,1,2
54.7498654,83.0602344,14.82711147,40,12,1,6,1,3
55.4176793,37.8318035,15.64005985,42,6,2,5,1,1
59.8606798,30.5034039,15.31958795,33.5,8.3,1,1,1,1
55.1110182,82.9267344,14.86282955,33,8,1,7,1,3
54.9786837,82.9043035,14.92407318,42.87,4.67,2,13,2,1
57.1477225,65.6559631,14.96608259,34.6,5,1,3,1,2
57.1001896,65.5848993,15.03634048,35.4,9.8,1,4,1,6
55.5144064,36.6927005,14.73180129,31,8,1,3,1,1
55.9149845,37.7558597,16.43290639,69.3,7.3,3,8,1,1
55.6958202,37.3310052,16.01273514,54,9,2,7,1,1
55.6217381,51.7976962,14.84512998,60.2,5,4,3,1,3
56.0164232,92.7991668,15.49260712,65,12,2,13,1,1
59.955605,30.289099,16.37273787,45,20,1,4,1,2
55.04693,82.930131,15.73243317,57,11,2,16,1,6
55.7660781,37.220233,15.34156686,23.5,4,1,4,1,2
45.00675,39.069133,14.76446207,41,10,1,12,1,2
55.682168,37.594225,16.53351109,57.1,11.5,2,2,1,1
44.697354,37.7819628,14.97866137,55.3,7,2,2,1,1
57.8664536,59.9420656,14.40329722,36,10,1,5,1,3
57.1605385,65.5611091,15.75425222,74,12,2,5,1,6
47.2373117,39.8164512,15.02148136,53.1,21.2,2,4,2,2
47.2257014,39.6246207,14.97866137,50,7,2,8,1,3
59.8639963,30.5120572,16.31694651,90.3,16.5,4,16,1,2
54.770728,56.077547,15.1372664,60.1,6.5,3,9,1,1
56.8387232,60.6744713,15.31958795,60,7.9,3,1,1,1
54.4684577,38.7153971,14.73180129,56,9,2,5,1,1
54.9460464,82.9612743,14.62644077,42,11,1,14,1,1
47.2527767,39.7003594,14.86282955,57,6,3,2,1,3
57.9646618,56.2388648,15.33063779,66.6,12.5,2,15,1,3
52.5049383,103.85342,15.23861889,70,9,3,3,1,1
45.0263657,39.0096855,15.60727003,52,10,2,1,1,2
56.3419276,43.9145768,15.46397686,53.6,10.5,2,1,1,2
45.004816,39.0355008,15.34156686,56,11.6,2,15,1,6
44.9882132,41.1619362,14.84512998,49,12.5,2,3,1,3
55.8373818,49.1170019,15.35880867,43.2,6.3,2,7,1,3
47.2078513,39.6363828,14.88022129,60,7,3,1,1,3
55.1865284,61.3318966,14.11561515,30,6,1,1,1,1
43.6326892,39.7079997,15.4447511,48,7,1,2,1,2
54.7246062,20.3753356,14.97866137,40.99,14.2,1,8,2,3
57.6308755,39.8684176,15.17648711,84.6,7.3,5,5,1,3
57.1780762,65.5507,15.41287589,73.4,11.6,2,8,1,2
57.1290028,65.5416628,14.93065215,52.9,15.4,1,10,1,3
55.0303121,82.9439352,15.25059508,35.4,11.9,1,4,2,3
56.118836,47.212074,14.71159858,43,12,1,1,1,1
59.9522127,30.4859383,15.8949521,71.2,10.9,3,9,1,1
44.6748852,37.7810866,16.11809565,124,27,4,16,1,2
52.502936,103.8431224,15.20180492,57.5,9.9,2,11,1,2
45.025157,38.908874,15.58195222,58,16,1,6,1,2
55.0536673,82.8925032,15.46416918,60.1,6.68,3,5,1,1
55.7049011,37.3628792,15.53827716,30.7,9.1,1,6,2,2
54.2180548,45.1155945,15.17648711,63.2,11.5,3,9,1,1
58.227373,68.2945,14.94691267,78,18,3,12,1,2
52.0341602,113.4910042,15.06254285,46,6,2,4,1,3
51.8335853,107.5842223,14.80876233,38.5,8.8,1,5,2,2
55.1782694,82.9572092,15.06254285,58,6,3,3,1,1
60.048966,30.436188,15.53827716,34.3,11,1,17,1,2
47.411262,40.1160972,14.50865774,38.8,4.5,2,2,1,2
45.06746,38.99657,14.64841968,42.6,10,2,3,1,3
55.7506178,52.4316442,14.50865774,46,8,2,2,1,1
59.906359,30.344947,16.75467248,99.5,13.1,3,6,1,2
53.3624866,83.7047546,14.60396792,44,8,2,3,1,1
58.029774,56.308585,15.16153564,69,12,3,5,2,1
58.037748,56.1174476,14.37512635,34,9,1,3,1,3
59.90926,30.515977,15.47373863,38,10,1,3,1,2
61.8037211,50.7427499,14.5574479,44,6,2,2,1,1
57.7419482,41.0068952,15.08245816,48,8,2,9,1,3
45.04717,39.118612,14.81275435,50.2,25.5,1,5,2,2
59.831069,30.365383,16.51013774,60,22.3,2,22,1,2
56.7800835,60.8772565,14.91078395,48,7,2,5,1,3
56.0157508,92.8480265,16.29958353,125,12,5,1,1,1
54.7074702,20.5073241,15.1369997,73.7,10,2,7,2,3
55.7540471,37.620405,15.93176607,38.4,8.5,1,10,1,1
45.044635,38.994384,15.75712578,60,12,2,16,2,3
55.7216611,52.3635745,14.80876233,42,9,1,3,1,3
59.8556322,30.3790524,16.29624184,71,9.2,3,15,1,3
53.735615,91.427978,15.08245816,49.9,9,2,9,1,1
56.0045413,37.8639259,15.88868249,76.5,8.4,2,16,1,2
45.032827,38.905622,15.0964444,55,8.5,2,3,1,4
43.0532891,44.6481782,14.97866137,65,9,3,3,1,3
57.1548349,65.5338052,15.42494847,86,9,5,8,1,3
44.9844607,41.9227931,14.5574479,37,9,1,12,1,3
56.8285049,60.6362954,15.95557672,120,35,4,4,1,3
45.0037449,39.0852528,14.7900702,39,10.6,1,5,1,2
55.9921533,92.9866197,14.88022129,36,9,1,6,1,3
56.3202734,101.7468348,14.88022129,48.5,6,2,3,1,1
51.533557,46.034257,15.11023773,87.9,12.6,2,13,2,3
57.1091996,65.5684805,15.68731273,63,12,2,11,1,6
55.80771,37.6500256,16.4757701,59.6,10.8,2,3,2,2
57.1466706,65.5331949,15.95557672,70.1,12.4,2,11,1,3
50.5676057,36.5543235,15.25059508,63.6,8.8,3,2,1,1
59.9827783,30.3986534,15.4447511,31,8.1,1,3,1,1
55.0304587,82.9079732,15.68731273,83,8.1,3,2,1,3
56.1428486,47.1935273,14.45736444,43.9,5,2,4,1,1
54.9320254,82.8636237,14.96608259,54.5,10,2,3,2,6
52.0361332,113.5176197,15.23861889,39,35,1,6,1,3
57.1057256,65.7176829,14.95654356,52.7,10,2,14,2,1
48.5195932,44.5772291,14.771022,63,8.9,3,7,1,3
56.302046,43.9862726,15.20180492,40,7.2,1,2,1,3
45.089483,39.005245,14.48333993,38,18.6,1,1,1,3
57.1092454,65.5622723,15.71012741,96.7,19.4,3,10,1,1
55.0151445,82.9418012,15.34156686,58,6,3,5,1,3
43.6296168,39.6943938,15.95557672,34.2,14.2,1,6,1,2
56.8803931,53.2422676,14.6909793,45,6.5,2,3,1,1
54.9346953,82.9214217,15.02745153,62,6,3,3,1,3
43.5911526,39.7354852,16.06680236,53,13,2,4,1,2
58.0504342,60.5626863,14.07787482,51,8.6,2,1,1,3
57.6439969,39.9507332,15.75999111,110,16,3,6,1,3
54.9648757,82.8417629,14.771022,31,6.5,1,4,1,1
53.0895287,49.9876443,14.45736444,41,10.5,1,3,1,1
56.6338544,47.8435456,14.15198279,47,6,2,4,1,3
55.1759765,61.3709894,14.7824944,48.7,8.7,1,10,1,1
60.0285548,30.2965341,15.78959158,41,11,1,5,1,3
57.1529744,65.5344099,15.0244709,36.5,11,1,8,2,2
55.2586498,61.3804616,14.6909793,60,9,3,1,1,3
59.9851482,30.3171147,16.3412392,98,58.2,3,4,1,3
42.9561384,47.5551597,15.15051162,65,9,3,7,1,1
47.2404208,39.8344255,15.42494847,60,10,2,6,1,3
45.0128574,37.3363424,14.5574479,39.4,9.4,1,1,1,4
60.0352863,30.3470554,15.70862252,61.1,7,3,11,1,1
59.939084,30.315879,15.53469933,33.2,9.6,1,8,2,3
55.724865,37.666252,15.92814507,26.1,6,1,5,1,3
56.0249029,37.4703775,15.56471041,46,10,1,11,1,2
54.983784,82.8181384,14.80876233,37.7,10.2,1,9,1,1
56.9993792,40.9728272,14.58839271,39.5,10.2,1,8,2,3
54.9975833,83.0047217,15.0244709,42,8.8,1,3,1,3
55.9175636,37.4127992,15.64005985,35.5,9,1,17,1,2
55.849928,49.067238,15.14787658,37.1,5.1,2,7,1,2
55.8911634,52.3071364,14.07787482,32,5,1,5,1,3
51.7169389,39.2623616,14.96100643,78.6,12.5,2,3,2,6
55.9962895,92.9266173,15.03928599,45,6,2,3,1,3
56.3286479,44.0108991,16.25785759,93.9,8.2,4,4,1,3
47.2452031,39.7987724,15.35237778,55,12,2,15,1,3
54.9646051,82.9216603,14.73180129,29.3,8.5,1,5,1,1
59.848552,30.136178,15.8632034,41.6,12,1,16,1,2
56.7943818,60.6287595,15.53469933,64,9,3,2,1,1
45.0102649,39.1000328,15.2971151,78.09,13.2,3,11,1,2
56.8693411,60.5488623,15.22649753,87,10.1,3,2,1,3
45.1779194,39.1207499,16.67771144,169,21.7,3,11,1,2
56.8009617,60.4915428,15.26219422,61,14,2,11,2,2
53.402562,58.976348,14.03865411,31,6,1,3,1,4
57.971105,56.2038095,15.00943303,35.9,10.2,1,6,1,3
55.0805942,82.9615384,15.05388479,32.9,6.2,1,5,1,3
44.8968068,37.3238987,15.35237778,49,10,2,7,2,3
55.0230622,83.0192241,15.06827353,54,14,2,3,1,1
45.024383,39.0498024,15.42494847,40.3,12.7,1,11,1,2
55.81829,37.0911549,15.53290561,59.2,8.19,3,1,1,3
56.8933763,60.8373823,14.96291301,43,11,1,3,1,3
55.9036154,37.40733,16.1857543,58,9.5,2,2,1,2
45.028158,38.908766,14.86282955,32,8,1,12,1,1
43.6324154,39.7145824,15.27412558,40,22,1,2,1,2
55.7434619,52.3959165,14.79383668,42.8,6.1,2,1,1,1
45.0855531,39.0446268,14.60396792,36,10,1,5,2,3
56.851128,60.5744464,16.30041721,96,23,3,2,2,2
55.7617536,37.9673251,15.70258021,54,13,1,9,1,1
56.7438778,38.8780375,14.68680392,51.9,8,2,4,1,3
53.1418513,50.0412614,14.71159858,52,12.9,1,10,1,3
44.6925405,37.7742976,15.12384338,36,10,1,13,1,2
59.8609809,30.1407514,15.73390268,42,10.9,1,18,1,2
53.2390321,50.2801974,14.40274151,30,6,1,2,1,3
55.6904129,37.9145184,16.45456789,135.2,21.2,3,23,1,2
55.2081685,61.2738006,14.50865774,57,9,2,1,2,1
51.8210448,107.6310294,15.27412558,68.9,11.5,3,5,1,3
54.9786837,82.9043035,15.11842331,51.28,5.49,3,13,2,1
53.3013935,50.3393177,13.81551056,30,9,1,1,1,3
44.1931868,42.0463815,15.06827353,60.8,12.8,2,1,1,3
53.2446965,50.2485374,15.53110867,96,17,3,4,1,1
56.8163911,35.8901199,14.80876233,65.51,9.4,2,10,2,2
56.232343,43.9468705,15.86835142,82,12.5,2,2,1,3
59.939719,30.3531664,18.0485005,157,37.4,4,6,2,2
55.663629,37.73244,16.24118193,69.9,22.6,2,11,2,1
60.046193,30.4458901,15.20180492,37.8,14.5,1,14,2,3
55.817577,37.83218,16.45456789,64,10,3,1,1,1
55.7280785,38.0339896,15.42494847,44.5,10.9,1,12,1,2
55.7873975,49.2300759,15.52025865,50,8.3,2,3,1,1
55.8376334,49.1513077,15.47373863,65.7,10,3,5,1,1
47.2256357,39.691092,15.76127784,80,15,2,16,1,2
45.024329,38.958326,16.05622025,82.9,17.9,2,3,1,3
56.0390422,92.878804,15.39448926,58,9,3,10,1,1
59.811609,30.364045,15.80338491,52.6,11.7,2,13,1,6
55.8279618,49.0645411,14.91412285,33.6,6,1,2,1,1
56.0219574,93.0569268,14.91078395,74,6,3,2,1,3
53.3095198,50.2854984,15.31958795,75,13,2,10,1,3
57.0992879,65.6172658,15.66396537,100,15,3,11,1,1
50.2579966,127.5802849,15.35452601,41,10,1,4,1,3
55.753595,37.621031,15.99026228,54,10,2,15,1,1
51.8468032,107.5138465,15.06827353,50.5,7.2,2,1,1,3
56.2990858,44.0853674,16.02378497,80,25,2,13,1,2
55.8610441,48.5726346,15.05388479,58.3,10.5,2,5,2,1
55.4608894,65.3015204,13.93772819,30,7,1,2,1,3
56.2325966,43.8618449,14.91078395,43.3,5.8,2,4,1,3
53.5318864,49.296892,15.00943303,72,6,3,1,1,1
54.99105,73.41838,14.60396792,33.9,8.4,1,4,1,1
55.7490742,49.2118786,15.50190951,50,9.3,2,2,1,1
55.7517888,49.1896701,15.67492868,59,11,2,11,1,2
56.0239766,92.8373421,14.84512998,48.2,5.7,2,1,1,3
53.343777,83.68634,15.00335398,51.2,7.8,2,5,1,3
55.7389957,38.0405896,15.36307307,31.1,9.1,1,15,1,2
61.7187099,50.791569,14.76716843,39,13,1,10,1,3
55.4370209,37.5640878,15.68731273,59,9,2,4,1,3
55.4881325,46.965168,13.81551056,36.5,7.6,1,5,1,3
56.1749763,40.3691312,14.75551782,53,17,1,4,1,4
55.7943584,49.1114975,15.27412558,34.4,12,1,8,2,3
56.7912924,60.512423,15.06827353,39,11,1,3,1,4
45.1380441,38.9247023,14.80876233,42.91,20,1,3,1,6
54.9390572,83.1099402,15.05388479,54.3,9.5,2,3,1,2
55.3125484,38.6501937,15.20180492,70,10,3,6,1,1
56.3255157,46.5298738,14.60396792,75.7,12.1,2,4,1,3
55.0280587,82.9402028,16.41820024,106.3,16.6,3,5,1,3
45.047202,38.993495,15.06827353,47,7,2,4,1,3
59.9571363,30.3448939,16.58182967,75.9,13.3,3,10,2,2
42.8955038,47.6191677,14.6909793,38,10,1,8,1,1
57.1752423,65.5504919,13.81551056,13.7,1,1,2,1,1
60.031656,30.209481,15.81699056,39.9,16.02,1,8,1,6
54.7561804,56.0100286,15.273893,47,12,1,11,1,3
47.271314,38.964084,14.64841968,70,11,3,6,1,3
55.7564087,49.2245673,15.35880867,38,9.5,1,3,1,2
56.8387444,53.3289744,14.62198642,36,10,1,9,1,3
55.78939,37.536823,16.71693215,47,10,2,4,1,2
45.049399,38.970759,15.18922614,47.9,8,2,3,1,3
56.2666613,43.8750756,14.80876233,43,6,2,5,1,3
55.536405,37.636715,15.49260712,37.5,10.9,1,3,1,2
58.224335,68.300842,14.35200393,33.59,9.68,1,15,2,3
55.03566,82.9585146,15.31289897,39.58,12.48,1,10,2,6
55.6520654,51.8416241,14.28551419,29.2,6.2,1,3,1,1
57.6833134,39.7955149,14.48333993,44,6,2,1,1,1
55.7250828,37.9771973,15.60784286,57.01,6.55,3,16,2,2
55.426376,37.496895,15.31958795,30,6,1,2,1,3
55.385167,39.0242752,15.4447511,75,14,3,2,1,3
59.939818,30.4848908,15.52025865,38,9.9,1,12,1,1
54.7239198,20.4750045,16.12804598,95,11,4,1,1,3
56.3119767,43.9789872,15.25983795,47.1,11.5,1,12,1,6
43.6609357,39.6605187,14.90911265,32,8,1,2,1,2
47.2333793,39.7389638,15.83041358,80.6,14,3,10,1,3
42.9560299,47.5604601,14.99416555,50,10,2,3,1,3
60.0191278,30.6456718,14.91078395,57.5,20,2,2,2,2
57.1584051,65.4926555,15.4447511,63.9,24,2,1,1,6
47.2196155,39.69906,14.62644077,41.8,7.6,2,2,1,3
54.7527004,83.0646874,14.91412285,42.1,12,1,7,1,3
59.9026741,30.3154193,16.46875252,67,12.1,2,9,2,2
55.7708188,49.13319,15.03928599,32.9,5.5,1,4,1,1
54.9614659,82.9679062,15.273893,76.9,12.8,2,4,2,6
62.2095423,34.2397362,14.7900702,65.6,7.6,3,1,1,1
47.240146,39.8006991,15.00943303,40,9.3,1,19,1,2
56.040918,92.8945328,15.38412648,67,12.8,2,7,1,1
56.249409,43.4375328,14.63749061,50,5.9,2,2,1,1
56.0342025,92.9059006,16.00156183,133,15,4,2,1,1
57.1302639,65.6104559,15.08807615,56.9,13,2,10,2,6
55.67227,37.723142,15.60727003,30,8.5,1,8,1,1
56.0951302,47.2965031,14.80876233,60,15,1,1,1,3
56.2883095,43.9343112,15.0964444,45.6,5.4,2,4,1,1
54.9781681,82.9132198,14.99416555,38.8,9.9,1,24,2,6
55.064591,82.907197,15.38412648,43.76,4.03,2,12,2,6
43.6280359,39.6950845,16.01273514,45,7,1,6,1,2
57.7506036,40.8664679,14.93065215,35,11,1,1,1,3
47.4226797,40.0631089,14.4306962,30,6,1,5,1,3
52.7622853,55.8098287,14.31628585,50.5,9,2,5,1,3
44.6727019,37.7873634,14.85130728,33.5,11.2,1,12,2,2
55.867632,37.462873,16.00156183,36,10,1,8,1,1
59.90954,30.345315,15.73243317,51,9.5,2,2,1,3
45.1420241,38.9987197,14.38082437,32,10,1,16,1,1
56.2376047,43.4599416,14.15198208,30.4,6,1,5,1,3
47.2598577,39.690747,14.97866137,61,7,3,9,1,3
43.5249297,39.8527285,16.02378497,87,10,2,2,1,2
55.172878,61.4564805,13.93772819,31,6,1,5,1,3
55.847861,37.650055,17.07322241,79.2,20,2,2,1,2
44.6727019,37.7873634,15.20180492,59.78,10.1,2,2,1,1
54.818302,56.113445,14.81614244,45.6,6,2,4,1,3
